#{"t_start": 1772342752.702262, "env_id": "highway-v0"}
r,l,t
59.900282,80,4430.421594
61.578379,80,4431.34111
59.704107,80,4432.262803
59.434335,80,4433.239751
27.583019,29,4433.581994
27.170761,36,4433.99698
21.573917,25,4434.291314
8.923671,13,4434.444318
63.905502,80,4435.368758
59.076236,80,4436.34684
5.424471,8,4436.44286
58.600318,80,4437.370385
59.035757,80,4438.321991
59.158708,80,4439.274621
59.235788,80,4440.195758
14.669184,21,4440.442008
59.788361,80,4441.385657
59.025211,80,4442.369576
60.570635,80,4443.325555
59.298488,80,4444.244404
63.767217,80,4445.233064
59.756708,80,4446.209374
59.512315,80,4447.192424
16.221276,22,4447.445584
5.424471,8,4447.542382
24.625375,34,4447.934302
60.90411,80,4448.927349
60.271183,80,4449.84412
60.099182,80,4450.743862
60.39148,80,4451.727912
60.491131,80,4452.657357
62.168165,80,4453.593422
60.237441,80,4454.592335
61.303136,80,4455.528505
61.437251,80,4456.493619
60.90411,80,4457.458685
66.732618,80,4458.393851
59.958544,80,4459.342203
60.955697,80,4460.28263
61.502635,80,4461.271098
61.437261,80,4462.23569
62.036085,80,4463.178452
52.678477,69,4464.030926
39.970777,54,4464.663132
65.425525,80,4465.592498
62.910233,80,4466.531715
60.302788,80,4467.496838
61.558707,80,4468.441202
14.940596,19,4468.664217
61.570777,80,4469.623698
65.591591,80,4470.544301
18.969451,26,4470.84334
63.636078,80,4471.777519
66.169483,80,4472.743709
62.637442,80,4473.687819
60.49184,80,4474.598917
64.867237,80,4475.51836
61.292063,80,4476.481632
64.35888,80,4477.421533
9.435976,13,4477.571855
60.702788,80,4478.514874
61.503059,80,4479.494516
60.426707,80,4480.429966
63.70411,80,4481.369257
60.10411,80,4482.369343
62.066408,80,4483.322606
61.17765,80,4484.286828
61.657782,80,4485.235498
61.703163,80,4486.146116
62.880603,80,4487.111795
60.702788,80,4488.07079
58.776576,80,4489.007142
61.437443,80,4489.938489
65.037261,80,4490.924562
60.370346,80,4491.867335
62.225533,80,4492.803494
68.166728,80,4493.719595
64.500208,80,4494.701166
6.235049,9,4494.809516
63.836993,80,4495.73766
64.247628,80,4496.734932
18.259096,24,4497.04738
63.61178,80,4498.001562
62.637443,80,4498.951451
61.102456,80,4499.862982
61.369455,80,4500.832129
59.437028,80,4501.752705
59.692213,80,4502.682673
62.09108,80,4503.645544
61.547453,80,4504.556942
57.036121,77,4505.433263
10.070696,14,4505.593507
61.233547,80,4506.571408
60.302788,80,4507.518426
61.165841,80,4508.450758
63.30411,80,4509.437254
61.570742,80,4510.376686
60.811978,80,4511.315785
62.101749,80,4512.31083
30.558729,41,4512.795125
63.025375,80,4513.745987
59.837443,80,4514.746973
61.177847,80,4515.719627
63.674763,80,4516.668204
62.889904,80,4517.613643
60.50411,80,4518.584378
24.829161,27,4518.903572
5.500768,8,4519.00058
61.437443,80,4519.951876
62.370697,80,4520.880424
22.57178,24,4521.160127
20.970777,27,4521.506691
66.225361,80,4522.44493
60.569418,80,4523.405105
63.098131,80,4524.360461
20.758728,26,4524.662097
64.10411,80,4525.576956
18.742156,25,4525.884059
61.634419,80,4526.829587
61.30366,80,4527.813312
34.102455,47,4528.354061
61.037443,80,4529.306858
61.209796,80,4530.237631
23.90411,33,4530.674045
63.291114,80,4531.651673
63.413215,80,4532.568406
62.504095,80,4533.538351
62.745062,80,4534.478736
60.169122,80,4535.392712
64.036121,80,4536.336554
61.156927,80,4537.307312
50.570777,67,4538.079472
68.105647,80,4539.00183
60.569689,80,4539.98756
34.435789,46,4540.517712
62.898838,80,4541.465713
61.280659,80,4542.380525
59.970777,80,4543.376692
47.491877,63,4544.101401
63.011811,80,4545.040946
32.69208,43,4545.602948
59.558705,80,4546.526143
26.970777,35,4546.931838
64.932748,80,4547.895037
61.435248,80,4548.861667
66.887285,80,4549.80285
61.565849,80,4550.729359
64.033945,80,4551.681232
60.213559,80,4552.612518
63.813077,80,4553.570906
63.496907,80,4554.510748
25.091878,33,4554.933537
62.758544,80,4555.857978
21.559909,29,4556.197677
61.20794,80,4557.130905
15.558739,20,4557.368226
22.302787,28,4557.732307
61.82521,80,4558.69293
47.691878,62,4559.541191
59.970777,80,4560.567831
61.473608,80,4561.53393
63.229034,80,4562.477837
50.291877,65,4563.221465
19.969455,27,4563.537493
59.025029,80,4564.496981
25.070475,30,4564.85137
27.425211,38,4565.297643
59.502456,80,4566.229971
62.44072,80,4567.197829
52.892042,72,4568.145832
61.437028,80,4569.045913
60.758708,80,4569.9762
64.74335,80,4570.948101
22.063299,31,4571.308703
42.502817,57,4571.959978
59.558544,80,4572.866863
62.903512,80,4573.887844
59.1025,80,4574.837921
62.712435,80,4575.791089
49.892201,67,4576.608671
60.89093,80,4577.543101
59.425214,80,4578.509398
66.236486,80,4579.481074
44.969704,58,4580.155404
59.437443,80,4581.086527
60.637443,80,4582.00278
62.332651,80,4582.95371
63.970742,80,4583.904505
61.659922,80,4584.821245
63.145136,80,4585.796753
6.15822,9,4585.903539
67.832093,80,4586.849659
23.758544,33,4587.250384
62.892,80,4588.215878
62.333033,80,4589.233972
62.010699,80,4590.148086
63.899712,80,4591.061859
62.236948,80,4592.032064
60.990375,80,4592.970174
9.037259,12,4593.108888
67.944985,80,4594.045806
63.570361,80,4595.026018
66.814742,80,4595.966359
64.372814,80,4596.910218
60.758708,80,4597.891269
64.237021,80,4598.836055
61.17077,80,4599.823899
62.569457,80,4600.787313
6.15822,9,4600.89548
43.635788,60,4601.612766
62.091699,80,4602.526605
62.10411,80,4603.472498
59.158544,80,4604.449589
59.725128,80,4605.364339
61.423357,80,4606.300918
63.292214,80,4607.3162
60.359537,80,4608.236884
60.777331,80,4609.159916
36.570777,49,4609.767795
65.122001,80,4610.710853
63.390375,80,4611.652564
64.436392,80,4612.578438
26.691877,37,4613.045079
15.742456,17,4613.249154
62.866195,80,4614.163274
60.29786,80,4615.089641
60.75672,80,4616.103084
60.770777,80,4617.054547
60.770777,80,4618.028986
62.769829,80,4619.035186
63.301853,80,4619.971378
66.111221,80,4620.91303
51.944166,70,4621.73232
62.955787,80,4622.715059
59.902499,80,4623.65615
62.239103,80,4624.582369
38.825214,53,4625.23352
64.10316,80,4626.158665
59.558544,80,4627.089917
59.837443,80,4628.041153
59.646213,80,4628.977164
63.314923,80,4629.9178
20.10411,28,4630.245163
64.564688,80,4631.249572
62.770777,80,4632.163222
71.112218,80,4633.090035
63.493596,80,4634.140016
67.024035,80,4635.052586
63.643488,80,4636.002151
63.467015,80,4636.951718
63.112298,80,4637.960897
11.909474,15,4638.140111
60.7025,80,4639.059756
60.373798,80,4639.984676
65.026204,80,4640.974584
64.770594,80,4641.901895
61.692184,80,4642.833318
62.703027,80,4643.821709
63.892137,80,4644.754444
63.397725,80,4645.672841
61.248454,80,4646.638511
63.235336,80,4647.587532
61.691265,80,4648.524047
62.372147,80,4649.525274
47.970777,58,4650.200842
34.174054,44,4650.716958
33.137662,41,4651.188918
42.973105,52,4651.790882
60.830913,80,4652.769187
66.302272,80,4653.724885
61.970354,80,4654.656782
61.811722,80,4655.674701
64.786157,80,4656.620802
65.548085,80,4657.553035
45.390078,63,4658.296651
17.914289,23,4658.607001
60.770777,80,4659.537806
59.235373,80,4660.46298
60.569484,80,4661.385924
6.15822,9,4661.53241
57.970777,74,4662.391448
67.43744,80,4663.337613
61.631643,80,4664.263908
64.040704,80,4665.252519
61.970777,80,4666.2083
56.459909,76,4667.111994
60.478477,80,4668.093621
61.30411,80,4669.010618
66.17276,80,4669.955125
60.21504,80,4670.912775
62.892688,80,4671.877992
61.178891,80,4672.882514
62.625365,80,4673.853122
65.14329,80,4674.803479
10.104103,14,4674.965827
65.170579,80,4675.875776
61.095261,80,4676.84273
15.237443,21,4677.089368
59.757803,80,4678.036675
60.758869,80,4678.976427
60.63744,80,4679.956134
6.534244,8,4680.052801
62.155761,80,4680.989295
61.090274,80,4681.942605
59.026197,80,4682.930272
64.291672,80,4683.855261
17.107075,23,4684.122594
67.374064,80,4685.074168
59.437443,80,4686.03938
64.371756,80,4686.984421
20.091877,28,4687.31039
66.768533,80,4688.232229
61.57077,80,4689.19081
61.757889,80,4690.122734
52.370777,68,4690.918878
63.100083,80,4691.864452
60.90411,80,4692.845937
36.90411,48,4693.410331
65.112315,80,4694.406707
10.558542,15,4694.583622
60.636948,80,4695.551433
65.036999,80,4696.514964
60.678021,80,4697.444237
23.637443,31,4697.804145
64.637443,80,4698.807203
59.471447,80,4699.753936
64.60995,80,4700.706707
60.768609,80,4701.689514
62.578982,80,4702.633
64.898732,80,4703.575191
61.69221,80,4704.554584
60.044701,80,4705.516515
60.740845,80,4706.450186
59.820432,80,4707.435
60.892213,80,4708.370305
62.90411,80,4709.304313
63.813742,80,4710.255284
59.037443,80,4711.214726
60.376185,80,4712.137177
61.692017,80,4713.094817
64.62404,80,4714.109015
61.437408,80,4715.060586
61.97017,80,4715.991886
62.023904,80,4716.966656
63.901442,80,4717.899742
61.235788,80,4718.827669
60.406909,80,4719.818971
62.758691,80,4720.75726
62.69093,80,4721.676511
65.699,80,4722.657792
66.103097,80,4723.606175
63.021512,80,4724.546969
61.236391,80,4725.515289
6.432892,8,4725.649634
21.301762,26,4725.952528
19.112469,22,4726.211593
26.903911,32,4726.595289
16.5971,20,4726.830046
24.502012,29,4727.17605
6.235049,9,4727.283129
29.63699,33,4727.664481
16.20995,20,4727.893473
14.876281,18,4728.103363
22.506966,25,4728.393108
65.977827,80,4729.366228
42.70411,55,4730.010094
21.70411,28,4730.337406
61.570774,80,4731.277849
61.303615,80,4732.240569
30.436391,40,4732.706734
61.51966,80,4733.618743
63.559537,80,4734.580797
68.668067,80,4735.539552
60.712314,80,4736.513757
59.594744,80,4737.429826
27.165617,32,4737.838496
5.404686,7,4737.935893
4.647735,6,4738.018788
3.989372,5,4738.086073
5.678607,7,4738.177417
11.902604,16,4738.381423
17.966683,23,4738.661828
23.365108,26,4738.961141
13.437442,18,4739.169804
36.320091,43,4739.69839
17.092339,22,4739.958838
18.258204,22,4740.214522
24.142679,31,4740.590727
4.671283,6,4740.662282
60.690849,80,4741.642164
60.703028,80,4742.594427
63.51406,80,4743.537802
63.411723,80,4744.516227
59.463219,80,4745.430638
60.637443,80,4746.372661
62.958455,80,4747.34011
61.965761,80,4748.275089
60.544068,80,4749.19375
31.870777,44,4749.69998
60.924025,80,4750.677898
61.835085,80,4751.610491
58.857213,80,4752.5252
67.398619,80,4753.495723
64.769829,80,4754.483375
61.149116,80,4755.420181
63.600702,80,4756.408884
17.949486,23,4756.676252
23.357294,29,4757.011834
58.286931,75,4757.913294
63.942975,80,4758.838538
33.833739,45,4759.398257
5.923434,9,4759.504838
18.559436,23,4759.771869
48.510166,57,4760.431679
33.823047,48,4760.981131
32.268993,40,4761.443926
64.377162,80,4762.416046
63.037224,80,4763.379186
62.465066,80,4764.31771
59.415146,80,4765.297087
65.970695,80,4766.232144
64.62554,80,4767.180049
60.835795,80,4768.100676
58.524699,80,4769.109245
60.514634,80,4770.049188
62.211809,80,4770.986851
60.50411,80,4771.936886
60.35876,80,4772.877375
61.432515,80,4773.803554
64.358794,80,4774.772603
60.702461,80,4775.706762
60.445648,80,4776.64442
60.90411,80,4777.637412
64.712133,80,4778.597507
62.098235,80,4779.519315
45.50411,61,4780.228089
61.835129,80,4781.216018
29.443716,38,4781.659826
59.682266,80,4782.596411
60.357605,80,4783.573306
59.518457,80,4784.478485
60.35888,80,4785.410932
59.102455,80,4786.346898
59.844298,80,4787.334351
63.546333,80,4788.272774
62.445459,80,4789.199899
42.291903,55,4789.894512
32.409776,42,4790.380252
59.958879,80,4791.30304
20.503893,26,4791.609177
62.377911,80,4792.586299
60.099,80,4793.507117
61.769122,80,4794.44561
61.032515,80,4795.363876
64.237443,80,4796.320821
62.358544,80,4797.267289
59.235709,80,4798.192687
64.716902,80,4799.167362
59.769418,80,4800.112596
59.817626,80,4801.079527
62.358522,80,4802.056352
63.367074,80,4802.990859
64.23744,80,4803.935159
58.776576,78,4804.879501
37.035794,49,4805.464113
61.769724,80,4806.399475
62.891908,80,4807.335687
61.025547,80,4808.33078
63.025547,80,4809.304128
14.977625,21,4809.548116
62.590572,80,4810.475519
63.393725,80,4811.443273
60.923978,80,4812.41025
61.291877,80,4813.385956
60.590375,80,4814.412732
62.092207,80,4815.351495
59.837443,80,4816.255822
62.823607,80,4817.238268
33.169725,43,4817.754545
60.554562,80,4818.685105
47.102455,60,4819.384134
64.092199,80,4820.361845
60.091871,80,4821.284795
59.970777,80,4822.223009
61.102492,80,4823.21581
60.092213,80,4824.172348
12.637443,18,4824.384005
38.124835,52,4825.002989
60.556708,80,4825.945489
24.570776,31,4826.344576
61.497734,80,4827.284398
64.28033,80,4828.214135
59.635818,80,4829.215721
59.257004,80,4830.211454
60.635283,80,4831.239502
62.601897,80,4832.178026
35.892202,47,4832.760633
66.590589,80,4833.709476
30.990577,42,4834.201455
63.837443,80,4835.123318
60.778639,80,4836.098256
58.969122,80,4837.006399
51.437443,68,4837.818267
58.90411,80,4838.807401
64.110752,80,4839.756959
63.369725,80,4840.668766
61.025207,80,4841.611474
31.423816,37,4842.058007
8.273596,12,4842.199427
64.918598,80,4843.11777
37.50411,47,4843.670232
38.36434,49,4844.235328
62.370777,80,4845.217296
36.970777,43,4845.721829
60.303059,80,4846.652866
61.570777,80,4847.622437
63.287184,80,4848.595066
67.564436,80,4849.524173
61.576983,80,4850.535672
62.569418,80,4851.478713
64.764866,80,4852.461247
24.237443,32,4852.836643
62.569665,80,4853.830503
64.057007,80,4854.760371
34.83292,45,4855.284199
61.710017,80,4856.247873
58.553516,80,4857.220574
63.123923,80,4858.161688
20.302455,28,4858.486686
62.27266,80,4859.40907
68.860392,80,4860.385271
46.740274,61,4861.093578
61.704109,80,4862.036572
61.977594,80,4862.981061
63.825547,80,4863.915943
60.636496,80,4864.857511
60.609009,80,4865.821137
61.70411,80,4866.773116
60.944364,80,4867.708343
60.21899,80,4868.696556
19.970777,26,4869.038371
59.779348,80,4869.996982
61.157597,80,4870.924342
61.692871,80,4871.898973
61.706753,80,4872.825944
63.553537,80,4873.773759
62.166749,80,4874.778361
65.624556,80,4875.738524
63.329315,80,4876.66177
8.944174,11,4876.794513
64.237028,80,4877.770782
63.310117,80,4878.750256
59.49004,80,4879.681001
61.50611,80,4880.616783
60.969484,80,4881.598341
34.556708,48,4882.153827
60.19034,80,4883.082463
58.891877,80,4884.014513
61.31977,80,4885.004072
59.976973,80,4885.955162
68.625011,80,4886.87609
59.570777,80,4887.863364
60.225547,80,4888.819308
49.985405,65,4889.594735
62.625547,80,4890.580433
59.645608,80,4891.521076
61.025547,80,4892.472697
58.478624,80,4893.453138
63.74346,80,4894.398051
64.967115,80,4895.358703
62.899953,80,4896.298012
60.483123,80,4897.271784
64.098998,80,4898.214103
63.571655,80,4899.156892
63.994981,80,4900.125783
35.457256,45,4900.654731
64.239299,80,4901.606128
60.999463,80,4902.562635
61.704109,80,4903.490245
60.503928,80,4904.410301
22.837443,31,4904.76944
14.291877,21,4905.014953
60.035788,80,4905.973143
58.86307,80,4906.96016
64.504103,80,4907.893832
60.876987,80,4908.878017
56.237443,80,4909.818867
60.833416,80,4910.748483
60.225236,80,4911.705443
62.345091,80,4912.653459
61.730928,80,4913.609646
61.331886,80,4914.525907
59.769041,80,4915.468087
61.825547,80,4916.422661
58.891877,80,4917.330975
65.1682,80,4918.299959
62.702877,80,4919.303152
61.494467,80,4920.269934
60.478475,80,4921.253099
32.491877,47,4921.807429
62.335723,80,4922.763579
60.435834,80,4923.705013
42.170777,57,4924.397681
69.477182,80,4925.326839
65.651802,80,4926.23339
61.031833,80,4927.230575
61.340591,80,4928.155512
62.797591,80,4929.100993
60.225533,80,4930.072704
60.263961,80,4931.016021
63.544195,80,4931.940616
61.103034,80,4932.915936
60.599944,80,4933.883199
62.179308,80,4934.804375
61.405714,80,4935.745616
59.257,80,4936.741863
63.595579,80,4937.678333
60.370777,80,4938.618178
29.165361,35,4939.067651
24.769724,33,4939.460999
34.323598,41,4939.935423
55.029895,72,4940.797837
22.010716,28,4941.127463
9.290328,14,4941.292442
33.372803,41,4941.776461
59.769423,80,4942.744392
61.378982,80,4943.645404
64.099182,80,4944.607528
58.069099,80,4945.602071
63.776623,80,4946.524449
63.835203,80,4947.441152
62.503928,80,4948.413551
56.10411,80,4949.32794
63.82457,80,4950.26743
35.523708,48,4950.836461
59.490041,80,4951.830446
56.10411,80,4952.770442
59.699182,80,4953.698798
60.237443,80,4954.681206
59.691462,80,4955.602673
61.888428,80,4956.514714
60.758866,80,4957.472045
61.692031,80,4958.386789
61.303926,80,4959.305154
62.436385,80,4960.275084
64.163772,80,4961.214372
62.541255,80,4962.160195
64.03399,80,4963.109961
63.170777,80,4964.064722
62.54346,80,4965.008793
61.952922,80,4965.934569
62.966965,80,4966.947158
63.410856,80,4967.893248
68.635203,80,4968.822476
32.233672,43,4969.364912
60.891903,80,4970.306186
29.703059,39,4970.762081
62.176596,80,4971.713994
63.369725,80,4972.698001
59.55857,80,4973.645169
61.965841,80,4974.674595
60.644245,80,4975.658779
50.019066,67,4976.445042
62.112353,80,4977.397117
59.206984,78,4978.296722
5.424886,8,4978.39093
63.170345,80,4979.385916
64.297613,80,4980.346703
59.502456,80,4981.246049
60.569128,80,4982.226778
61.558866,80,4983.15612
61.368754,80,4984.092892
64.036148,80,4985.056105
63.364773,80,4986.020778
62.892448,80,4986.948751
50.692214,67,4987.766595
59.032515,80,4988.716342
60.834841,80,4989.631195
60.835789,80,4990.552164
13.702499,19,4990.80991
60.777906,80,4991.738994
61.825547,80,4992.699716
61.103057,80,4993.675998
9.225017,13,4993.844408
62.892214,80,4994.808738
62.613968,80,4995.717339
62.03607,80,4996.614092
62.140279,80,4997.561663
58.929966,80,4998.507822
61.451892,80,4999.455703
4.027022,6,4999.528017
65.947107,80,5000.502794
16.825533,23,5000.767347
62.140097,80,5001.708835
62.798363,80,5002.655727
61.959537,80,5003.624891
61.69208,80,5004.542289
67.168519,80,5005.480449
60.903691,80,5006.456812
64.433381,80,5007.408638
62.099179,80,5008.372676
61.710927,80,5009.329372
62.302816,80,5010.281061
60.769791,80,5011.205062
61.03699,80,5012.184533
62.840657,80,5013.127937
63.356927,80,5014.043746
35.765802,46,5014.580525
63.100083,80,5015.560093
62.323496,80,5016.487265
9.169094,13,5016.642213
60.086968,80,5017.602249
28.837443,39,5018.088349
61.30411,80,5019.016235
62.50411,80,5019.965831
65.128303,80,5020.902094
66.080046,80,5021.904562
61.401419,80,5022.844907
62.770761,80,5023.783173
62.049745,80,5024.777765
60.983082,80,5025.701736
61.837443,80,5026.64491
38.84211,51,5027.27792
21.492854,27,5027.597173
30.547175,35,5028.007073
58.57387,76,5028.914727
64.637443,80,5029.839977
65.369484,80,5030.828915
60.590375,80,5031.807087
34.835788,48,5032.373371
50.969724,68,5033.169091
29.251746,40,5033.676112
62.766124,80,5034.612314
63.054577,80,5035.52244
60.169418,80,5036.473955
63.762008,80,5037.394908
45.025413,60,5038.098591
64.09873,80,5039.038941
68.033586,80,5040.030443
65.757481,80,5040.993592
68.845645,80,5041.914014
61.502817,80,5042.894737
63.169794,80,5043.857529
60.169087,80,5044.807626
66.747324,80,5045.781848
62.90411,80,5046.699487
61.158747,80,5047.613597
56.225211,80,5048.610129
63.944645,80,5049.565849
30.10411,40,5050.046947
64.822486,80,5050.989548
61.503039,80,5051.961993
61.699181,80,5052.901609
60.323624,80,5053.85101
34.958866,47,5054.405223
65.915513,80,5055.369267
64.904029,80,5056.272954
60.10411,80,5057.21918
60.856596,80,5058.212455
62.503125,80,5059.152614
64.479891,80,5060.100147
60.770361,80,5061.064538
64.266837,80,5061.974006
61.170777,80,5062.90654
60.457007,80,5063.876157
63.553561,80,5064.800891
35.370777,47,5065.353021
59.257216,80,5066.308119
23.225533,31,5066.710255
65.025241,80,5067.658002
29.145143,40,5068.12952
68.906185,80,5069.085255
60.599738,80,5070.032804
59.45196,80,5070.971674
59.669892,80,5071.900702
60.091881,80,5072.906176
61.570777,80,5073.858583
60.358544,80,5074.813639
67.228625,80,5075.751757
53.437443,80,5076.732556
59.459925,80,5077.646065
57.709298,80,5078.556344
59.0306,80,5079.535495
60.128749,80,5080.478615
61.155027,80,5081.404366
33.158866,44,5081.960806
53.437443,80,5082.902551
62.62553,80,5083.87039
60.179118,80,5084.80689
62.099175,80,5085.846786
62.21173,80,5086.792193
25.692213,34,5087.195043
62.578798,80,5088.185662
64.209463,80,5089.118455
61.158548,80,5090.029454
62.237443,80,5090.970644
60.585586,80,5091.964916
60.141821,80,5092.908984
38.837443,51,5093.511848
64.06658,80,5094.485087
65.273207,80,5095.41626
58.891877,80,5096.319393
47.836369,63,5097.059337
60.249161,80,5098.057789
59.529195,80,5098.993785
63.142567,80,5099.925077
63.558464,80,5100.891223
24.4922,32,5101.266014
62.237363,80,5102.207757
31.816491,44,5102.74792
63.490568,80,5103.764031
63.47839,80,5104.707728
61.992099,80,5105.664812
60.50403,80,5106.685914
60.978559,80,5107.685133
62.732462,80,5108.626514
60.035833,80,5109.597986
23.625535,31,5109.960667
63.897647,80,5110.888079
59.437443,80,5111.813579
60.234962,80,5112.796972
60.698436,80,5113.719962
63.947444,80,5114.688453
59.645559,80,5115.644549
34.54231,42,5116.144797
64.035975,80,5117.066625
30.160109,38,5117.515543
60.444817,80,5118.481837
61.170777,80,5119.464333
63.825546,80,5120.393729
42.170774,57,5121.067231
58.570416,80,5122.037859
53.437443,80,5122.96338
60.664117,80,5123.88407
66.110483,80,5124.852641
58.732512,80,5125.823208
61.836986,80,5126.767711
60.637443,80,5127.750596
64.365428,80,5128.695317
62.625241,80,5129.666205
60.75888,80,5130.65209
64.486973,80,5131.642052
61.037437,80,5132.572031
63.292031,80,5133.500273
62.010684,80,5134.474076
46.425241,61,5135.201115
61.437443,80,5136.153221
66.434385,80,5137.144023
61.638386,80,5138.117831
60.166991,80,5139.036451
66.813624,80,5139.944937
29.613277,33,5140.375331
64.178966,80,5141.292158
20.118461,27,5141.598774
27.647948,36,5142.020211
34.703372,48,5142.582033
63.437443,80,5143.563888
65.897463,80,5144.508659
62.226204,80,5145.441776
61.425546,80,5146.408085
62.287794,80,5147.317662
29.170774,38,5147.762007
61.970777,80,5148.691994
64.611628,80,5149.67757
64.543071,80,5150.616985
59.570777,80,5151.541637
56.167429,80,5152.510533
62.35888,80,5153.446926
62.770777,80,5154.394563
59.565667,80,5155.337331
63.305326,80,5156.285262
61.558787,80,5157.259414
64.50411,80,5158.225606
63.902274,80,5159.1726
59.448011,80,5160.088945
61.425214,80,5161.02213
62.215835,80,5161.994569
63.491714,80,5162.955492
59.658926,80,5163.876636
67.308883,80,5164.84405
13.503028,18,5165.057038
60.887271,80,5166.009793
32.436372,42,5166.508679
62.2255,80,5167.463556
59.437443,80,5168.429671
61.476874,80,5169.473934
60.169123,80,5170.420555
63.025234,80,5171.375096
62.484663,80,5172.293746
28.70411,39,5172.754566
62.609649,80,5173.719803
61.30411,80,5174.712432
62.540538,80,5175.639534
61.836947,80,5176.604409
59.825241,80,5177.565364
59.322632,80,5178.490514
68.770774,80,5179.437825
64.640581,80,5180.400103
59.090076,80,5181.346437
60.567742,80,5182.310697
59.558543,80,5183.309789
27.037443,36,5183.730899
29.702455,41,5184.209968
65.610324,80,5185.143052
63.85802,80,5186.123049
61.235788,80,5187.075913
59.740311,80,5188.000842
62.141729,80,5188.987007
66.092032,80,5189.901112
64.674804,80,5190.830449
27.570776,34,5191.233876
22.370777,30,5191.587
63.511288,80,5192.542017
65.393387,80,5193.462098
59.15857,80,5194.412562
62.836208,80,5195.428242
61.837437,80,5196.365686
60.511159,80,5197.281087
55.50411,73,5198.174434
60.036186,80,5199.100924
62.490877,80,5200.083477
5.500768,8,5200.181564
63.54692,80,5201.130111
35.037443,48,5201.696884
63.011795,80,5202.657661
65.170361,80,5203.573294
62.328315,80,5204.54295
61.523888,80,5205.495624
61.769094,80,5206.437487
60.598861,80,5207.439225
63.07644,80,5208.408848
32.77375,44,5208.915384
65.553002,80,5209.839291
63.437443,80,5210.851676
63.169826,80,5211.78486
63.243054,80,5212.704082
64.835795,80,5213.686706
63.91445,80,5214.632565
59.692198,80,5215.559462
63.165426,80,5216.560903
16.023587,21,5216.808952
30.224109,38,5217.261212
66.327865,80,5218.190329
37.58474,49,5218.763326
60.333232,80,5219.730806
65.634596,80,5220.655304
37.302461,49,5221.231489
59.024096,80,5222.157882
24.770776,30,5222.5534
61.977246,80,5223.477745
60.558209,80,5224.405305
4.583543,6,5224.478379
62.676743,80,5225.438351
66.092869,80,5226.361763
60.10411,80,5227.274116
63.539423,80,5228.246777
67.556704,80,5229.215491
62.976382,80,5230.153789
25.569545,35,5230.564616
64.75953,80,5231.54019
63.898297,80,5232.47543
37.558544,50,5233.06143
64.103128,80,5234.044006
63.5686,80,5235.029237
39.323923,51,5235.623238
60.981987,80,5236.533056
64.568026,80,5237.493444
63.539664,80,5238.416866
61.243406,80,5239.347392
38.158548,51,5239.934732
60.657188,80,5240.936571
59.340274,80,5241.889754
60.435795,80,5242.836295
60.960248,80,5243.812789
22.044537,29,5244.165414
28.14616,37,5244.604161
12.889576,16,5244.793076
61.695928,80,5245.736585
26.70411,35,5246.152205
59.837261,80,5247.110432
9.491815,14,5247.274455
66.901914,80,5248.21371
60.637443,80,5249.12672
54.312133,68,5249.992465
25.101911,33,5250.391102
58.770777,80,5251.36111
60.420021,80,5252.291631
15.477238,21,5252.539327
63.029075,80,5253.520461
35.079856,46,5254.067019
24.469171,31,5254.430128
67.832333,80,5255.352778
58.63248,80,5256.380503
62.910359,80,5257.342479
22.10411,28,5257.688048
56.891903,80,5258.660937
64.628477,80,5259.672982
66.74418,80,5260.62202
58.904103,80,5261.55045
52.01323,72,5262.440014
55.037408,80,5263.373012
20.280027,25,5263.666109
58.626201,80,5264.597751
44.262859,55,5265.289902
59.837443,80,5266.220674
42.409148,56,5266.876336
30.225421,39,5267.344579
32.637443,44,5267.862986
58.742948,80,5268.859393
16.966792,20,5269.101539
54.237443,80,5270.041592
37.97394,50,5270.617656
65.542782,80,5271.609735
61.277445,80,5272.551719
64.099165,80,5273.469901
29.348365,38,5273.90876
6.563646,8,5274.00516
59.837443,80,5274.956855
62.50411,80,5275.88638
61.593351,80,5276.820159
17.964406,24,5277.144625
11.879835,15,5277.32119
15.738454,19,5277.54633
30.915243,40,5278.022984
18.880724,23,5278.29386
66.232317,80,5279.232709
66.211807,80,5280.206797
59.837443,80,5281.186879
64.370777,80,5282.125391
51.526972,71,5282.953217
37.170777,50,5283.572524
61.159537,80,5284.491396
55.360525,74,5285.359171
25.334508,34,5285.756186
59.037443,80,5286.778417
58.504027,80,5287.711641
4.626686,6,5287.782628
59.393191,80,5288.726297
58.38241,80,5289.69465
4.47494,6,5289.768336
58.235264,80,5290.716863
64.101949,80,5291.626982
64.370695,80,5292.602662
19.837443,26,5292.910034
31.090864,45,5293.429371
59.698231,80,5294.422428
46.931747,67,5295.199384
25.570777,34,5295.646208
23.626474,35,5296.06042
59.437443,80,5296.967598
50.077235,69,5297.75616
63.568392,80,5298.7236
63.037443,80,5299.653968
65.767657,80,5300.592612
57.778982,80,5301.561074
53.70411,80,5302.482904
54.045648,80,5303.413964
58.228217,80,5304.349023
57.145143,80,5305.32024
16.70411,23,5305.592547
53.570777,80,5306.519855
54.104109,80,5307.502041
62.903921,80,5308.446098
53.703163,80,5309.381998
53.570777,80,5310.305768
54.504075,80,5311.299638
55.03736,80,5312.276557
54.370777,80,5313.261705
59.290312,80,5314.245163
5.656679,8,5314.340301
57.703615,80,5315.279236
59.969829,80,5316.221034
55.62531,74,5317.124481
55.965848,80,5318.056075
